transform,pair_number,pair_label,point_index,pt2d_u,pt2d_v,pt3d_x,pt3d_y,pt3d_z,reproj_u,reproj_v,error_px
4k_Manual_30pts,16,Pair 16,1,2582,965,1.273590088,4.436022758,0.227860391,2609.476342,974.5454661,29.08720118
4k_Manual_30pts,16,Pair 16,2,866,661,-2.702931881,5.861323357,1.04803896,818.1172887,647.4442109,49.76458038
4k_Manual_30pts,16,Pair 16,3,914,732,-2.164156675,5.712397099,0.787677705,1022.210332,749.5723976,109.6278483
4k_Manual_30pts,16,Pair 16,4,868,730,-2.721180201,5.901352406,0.861826003,818.2628297,726.0927,49.89041092
4k_Manual_30pts,17,Pair 17,1,2780,1010,1.578719497,4.393350124,0.145358473,2784.949107,1018.508618,9.843284124
4k_Manual_30pts,17,Pair 17,2,3450,871,2.242145061,3.485551357,0.355745584,3452.346106,872.0524262,2.571345009
4k_Manual_30pts,18,Pair 18,1,432,1186,-1.764425516,2.69074893,-0.06229718,447.3239278,1169.597593,22.44686471
4k_Manual_30pts,18,Pair 18,2,626,1640,-1.432673693,2.50632,-0.529504359,647.6998097,1597.081349,48.09253933
4k_Manual_30pts,18,Pair 18,3,828,1588,-1.266008019,2.653071642,-0.513295233,854.5679484,1555.645759,41.86469617
4k_Manual_30pts,18,Pair 18,4,2086,454,0.243618459,3.968923092,1.05041182,2076.485061,483.969008,31.44321069
4k_Manual_30pts,18,Pair 18,5,2836,965,3.177153349,8.163993835,0.420374274,2887.70339,947.8430028,54.47571128
4k_Manual_30pts,19,Pair 19,1,1590,790,-0.997787118,8.747796059,0.986580312,1652.437599,796.5200666,62.77710606
4k_Manual_30pts,20,Pair 20,1,1316,1115,-0.661009669,2.466170073,-0.004089604,1342.569675,1129.476804,30.25765168
4k_Manual_30pts,20,Pair 20,2,2084,1135,0.163499698,2.667270422,-0.04203181,2070.39936,1157.418137,26.2211797
4k_Manual_30pts,20,Pair 20,3,934,1246,-1.413321733,3.329986095,-0.204824403,954.0806323,1246.044224,20.08068104
4k_Manual_30pts,20,Pair 20,4,1080,1015,-1.362742543,3.793680668,0.132839695,1097.727815,1016.638514,17.80337433
4k_Manual_30pts,21,Pair 21,1,2018,593,0.389567763,9.859386444,1.928168058,2024.337121,591.4913388,6.514227198
4k_Manual_30pts,21,Pair 21,2,1086,1139,-1.334685564,3.666197538,-0.063174397,1088.624018,1139.284453,2.639390814
4k_Manual_30pts,21,Pair 21,3,390,923,-1.77546382,2.656670332,0.204990715,421.6790341,943.8455818,37.92228208
4k_Manual_30pts,21,Pair 21,4,2164,1177,0.264250576,2.615741014,-0.090596564,2158.780504,1201.065112,24.62463738
4k_Manual_30pts,22,Pair 22,1,2766,1411,1.230587959,3.429121733,-0.423061788,2768.251793,1396.667237,14.50857234
4k_Manual_30pts,22,Pair 22,2,1514,974,-0.580147922,4.127464294,0.160920829,1605.744478,1004.854101,96.79372255
4k_Manual_30pts,23,Pair 23,1,2798,1443,1.428974986,3.823756218,-0.519676387,2811.389792,1423.28791,23.82966643
4k_Manual_30pts,23,Pair 23,2,1426,1096,-0.601715386,2.71462822,-0.003285409,1439.609487,1121.755139,29.12980132
4k_Manual_30pts,23,Pair 23,3,2206,1034,0.3785097,3.449705839,0.093907297,2182.983434,1044.534681,25.31287843
4k_Manual_30pts,23,Pair 23,4,620,1556,-1.589001894,2.807316065,-0.519154429,643.0614443,1535.065293,31.14630235
4k_Manual_30pts,24,Pair 24,1,2618,518,2.043557882,7.112775803,1.659160376,2632.622602,509.1252425,17.10502328
4k_Manual_30pts,24,Pair 24,2,2058,653,0.337926328,6.431075096,1.134203911,2055.191395,658.0484691,5.777136042
4k_Manual_30pts,24,Pair 24,3,1300,1010,-1.193648458,4.378315926,0.114345171,1293.733684,1030.150259,21.10212412
4k_Manual_30pts,25,Pair 25,1,1280,1357,-0.67865169,2.364202976,-0.240769699,1301.991688,1352.9353,22.36417047
4k_Manual_30pts,25,Pair 25,2,828,1561,-1.431928158,3.033917904,-0.557584167,849.9899866,1530.44344,37.64655223
4k_Manual_30pts,25,Pair 25,3,582,970,-1.84900701,3.170248985,0.200664908,587.5356662,961.1389581,10.44804587
4k_Manual_30pts,26,Pair 26,1,3492,1678,1.418410897,2.184612513,-0.457301497,3389.076425,1611.993608,122.2706265
4k_Manual_30pts,26,Pair 26,2,2318,1306,0.499326915,2.906659126,-0.260213494,2321.141502,1319.579403,13.93804955
4k_Manual_30pts,26,Pair 26,3,2036,1068,0.122553989,3.502087831,-0.188121364,2011.1893,1227.176737,161.0987409
4k_Manual_30pts,29,Pair 29,1,2374,1293,0.913406491,6.288268089,-0.554604769,2274.396385,1289.81822,99.6544224
4k_Manual_30pts,30,Pair 30,1,370,873,-4.500569344,5.266636372,0.565169275,-51.39769545,829.4775873,423.6392547
4k_Manual_30pts,30,Pair 30,2,1768,1036,-0.635668516,7.657513618,0.059359528,1728.480769,1053.023611,43.02990736
4k_Manual_30pts,30,Pair 30,3,932,1250,-3.222494602,7.236100197,-0.526938558,845.1339998,1246.669027,86.92984169
4k_Manual_30pts,31,Pair 31,1,1060,1451,-2.451100588,6.547836781,-1.012145281,1023.853218,1445.796563,36.51938659
4k_Manual_30pts,31,Pair 31,2,1734,1606,-0.620961785,7.471808434,-1.661425352,1725.386636,1605.932098,8.613632099
4k_Manual_30pts,32,Pair 32,1,1628,1488,-0.831801713,7.01644516,-1.195568919,1642.180634,1480.658574,15.96830976
4k_Manual_30pts,32,Pair 32,2,2056,1835,0.388932377,6.341479301,-1.976750374,2073.474992,1827.321404,19.08759234
4k_Manual_30pts,36,Pair 36,1,628,1250,-2.160076618,3.936044693,-0.251130134,641.2283751,1243.938022,14.55120224
4k_Manual_30pts,36,Pair 36,2,2096,1511,0.725066602,9.195584297,-1.686050415,2116.466035,1511.941074,20.48765982
4k_Manual_30pts,37,Pair 37,1,482,1668,-5.078583717,8.125874519,-2.047044754,400.5384047,1677.829083,82.0524368
4k_Manual_30pts,37,Pair 37,2,1704,1128,-0.364478946,3.786136389,-0.023307888,1710.124751,1113.558288,15.68679753
4k_Manual_30pts,37,Pair 37,3,2038,1147,0.209737122,3.98927331,-0.081072763,2051.894298,1144.822613,14.06387324
4k_Manual_30pts,39,Pair 39,1,1798,1117,-0.554783821,9.764578819,-0.192815453,1788.803125,1113.008825,10.02556657
4k_Manual_30pts,39,Pair 39,2,1000,460,-1.55228436,3.746417522,0.976319849,964.54141,490.4239009,46.72178665
4k_Manual_30pts,40,Pair 40,1,1668,417,-0.454003364,2.865203857,1.063067675,1576.744955,275.413807,168.4462325
4k_Manual_30pts,41,Pair 41,1,1432,1683,-0.629106939,2.895113468,-0.693336129,1440.100803,1655.347871,28.81428935
4k_Manual_30pts,42,Pair 42,1,1472,1999,-0.634747803,3.261282206,-1.232457399,1480.951599,1976.967209,23.78182032
4k_Manual_30pts,43,Pair 43,1,1828,850,-0.365855366,8.363074303,0.77884239,1822.332023,846.2322877,6.805998915
4k_Manual_30pts,43,Pair 43,2,782,1087,-1.758696198,3.606682301,0.023494866,796.8431616,1084.577338,15.03957246
4k_Manual_100pts,1,Pair 1,1,582,940,-1.755182266,2.979001284,0.215976402,584.843257,950.7845876,11.15309102
4k_Manual_100pts,2,Pair 2,1,2184,1554,0.339720845,2.979321241,-0.568287313,2179.57225,1552.135824,4.80417712
4k_Manual_100pts,2,Pair 2,2,2700,1659,0.839911044,2.547699451,-0.560356319,2662.248864,1633.594379,45.50377856
4k_Manual_100pts,2,Pair 2,3,2324,910,1.248814464,6.729531288,0.425969362,2385.847796,926.1484492,63.92121931
4k_Manual_100pts,2,Pair 2,4,3366,882,2.961307287,4.877955914,0.473424524,3413.913032,862.4832998,51.73548344
4k_Manual_100pts,2,Pair 2,5,3642,1389,3.345664024,4.522165298,-0.513964236,3698.718319,1373.339972,58.84049792
4k_Manual_100pts,3,Pair 3,1,1844,659,-0.236853689,5.42579174,0.919816792,1834.299098,685.6248754,28.33710447
4k_Manual_100pts,3,Pair 3,2,1630,651,-0.748585224,5.496043682,0.952216387,1615.994018,674.9162042,27.71556177
4k_Manual_100pts,3,Pair 3,3,2544,1317,1.440101624,5.284475803,-0.486821651,2586.424043,1308.982309,43.1750254
4k_Manual_100pts,3,Pair 3,4,560,809,-3.291623354,5.532059669,0.614684761,516.2703197,812.9890298,43.91124339
4k_Manual_100pts,3,Pair 3,5,3042,880,2.51827383,5.789002419,0.433385998,3001.356809,905.2295195,47.83719934
4k_Manual_100pts,3,Pair 3,6,176,1593,-1.804683089,2.351196527,-0.466822505,238.274253,1564.748476,68.38297445
4k_Manual_100pts,3,Pair 3,7,794,1644,-1.139853597,2.285421848,-0.487943113,815.8947072,1607.380513,42.66573634
4k_Manual_100pts,4,Pair 4,1,1956,1135,0.0984006,7.439972878,-0.182890698,1970.84017,1130.656547,15.46273674
4k_Manual_100pts,4,Pair 4,2,2458,1252,1.324606538,5.617760181,-0.417129189,2499.562201,1263.03096,43.00114657
4k_Manual_100pts,4,Pair 4,3,1670,1254,-0.832940519,7.599716663,-0.583759129,1677.211206,1252.874894,7.298448604
4k_Manual_100pts,5,Pair 5,1,426,1075,-4.210912704,6.421913624,0.032969084,364.2115878,1058.13815,64.0478718
4k_Manual_100pts,5,Pair 5,2,788,1259,-2.78150773,5.639833927,-0.416887105,758.8881878,1253.598136,29.60874433
4k_Manual_100pts,5,Pair 5,3,2292,841,0.851138175,5.075316429,0.557216346,2332.662075,830.9429488,41.88733276
4k_Manual_100pts,6,Pair 6,1,1792,1520,-0.321248889,5.65302372,-1.037139654,1799.886674,1514.277631,9.743979595
4k_Manual_100pts,7,Pair 7,1,802,918,-2.120479822,4.25227499,0.313069612,763.6297263,920.1172006,38.42864088
4k_Manual_100pts,7,Pair 7,2,1782,762,-0.284796208,4.064594269,0.546786547,1770.101279,789.5630233,30.02165592
4k_Manual_100pts,7,Pair 7,3,1172,1691,-1.706127405,5.248156071,-1.32160008,1161.979465,1678.002327,16.41190479
4k_Manual_100pts,7,Pair 7,4,2464,1880,1.658795834,7.047649384,-2.31817174,2511.711922,1878.323101,47.74138111
4k_Manual_100pts,8,Pair 8,1,1154,1000,-1.608715057,4.739255428,0.172281846,1137.956051,1002.717978,16.27254442
4k_Manual_100pts,8,Pair 8,2,2488,848,1.105546713,4.59732008,0.447523475,2502.692655,866.5841039,23.69056856
4k_Manual_100pts,8,Pair 8,3,1746,1434,-0.408514798,5.488359928,-0.837456763,1758.694004,1441.439506,14.71339533
4k_Manual_100pts,8,Pair 8,4,2098,1610,0.41337952,5.249324322,-1.17806983,2119.32203,1616.977406,22.43464175
4k_Manual_100pts,9,Pair 9,1,1278,754,-1.087295294,3.7899189,0.542724371,1269.328689,771.9930368,19.97350755
4k_Manual_100pts,9,Pair 9,2,3520,584,2.60321784,3.859048605,0.885790586,3539.738195,566.9102189,26.10856093
4k_Manual_100pts,10,Pair 10,1,2346,728,0.688269556,3.995275021,0.595692754,2333.16795,756.8184137,31.54619603
4k_Manual_100pts,10,Pair 10,2,2962,786,1.921008348,4.413971901,0.573340476,2979.723272,790.2127666,18.21707324
4k_Manual_100pts,11,Pair 11,1,2166,655,0.354987949,3.6798563,0.697741508,2152.937149,671.2973596,20.88640743
4k_Manual_100pts,11,Pair 11,2,1924,1387,0.000588383,4.890031338,-0.643030643,1932.637619,1396.193713,12.61478598
4k_Manual_100pts,11,Pair 11,3,2790,1496,1.470973015,3.937247753,-0.619974971,2812.873427,1478.199389,28.98370944
4k_Manual_100pts,12,Pair 12,1,916,1066,-2.175082684,5.001438141,0.067221306,906.716566,1052.373038,16.48866982
4k_Manual_100pts,12,Pair 12,2,2732,743,1.40160656,4.12398386,0.615472317,2738.640307,751.0546795,10.43894309
4k_Manual_100pts,12,Pair 12,3,2374,1644,1.260709286,6.196139812,-1.417255521,2426.058598,1631.149902,53.62110277
4k_Manual_100pts,14,Pair 14,1,3112,1252,1.440896749,2.889297724,-0.16578339,3078.021032,1262.962943,35.70373083
4k_Manual_100pts,14,Pair 14,2,2900,1128,1.448679924,3.494766235,-0.023693403,2900.598308,1131.014995,3.073786904
4k_Manual_100pts,15,Pair 15,1,1784,933,-0.247766659,3.781064034,0.23784788,1779.506204,959.7218623,27.09708708
4k_Manual_100pts,15,Pair 15,2,2128,940,0.344663382,4.137983799,0.255334437,2124.21867,957.153769,17.56559848
4k_Manual_100pts,15,Pair 15,3,2478,1060,0.901913524,3.899879217,0.053801741,2468.5433,1073.140832,16.18983156
4k_Manual_100pts,15,Pair 15,4,2500,824,1.522630572,6.209660053,0.691592038,2530.571324,814.1963674,32.10478291
4k_Manual_100pts,15,Pair 15,5,3076,993,2.363394976,4.843512058,0.212576643,3118.182785,990.7875691,42.24076516
4k_Manual_100pts,16,Pair 16,1,2582,965,1.273590088,4.436022758,0.227860391,2612.431999,977.4172323,32.86782926
4k_Manual_100pts,16,Pair 16,2,866,661,-2.702931881,5.861323357,1.04803896,833.8945909,649.2612371,34.18414616
4k_Manual_100pts,16,Pair 16,3,914,732,-2.164156675,5.712397099,0.787677705,1035.405858,750.8858147,122.8660094
4k_Manual_100pts,16,Pair 16,4,868,730,-2.721180201,5.901352406,0.861826003,834.2008046,727.3954742,33.89939772
4k_Manual_100pts,17,Pair 17,1,2780,1010,1.578719497,4.393350124,0.145358473,2788.472499,1021.674517,14.42489486
4k_Manual_100pts,17,Pair 17,2,3450,871,2.242145061,3.485551357,0.355745584,3454.351788,877.3217566,7.674806955
4k_Manual_100pts,18,Pair 18,1,432,1186,-1.764425516,2.69074893,-0.06229718,448.4292475,1174.35281,20.13894731
4k_Manual_100pts,18,Pair 18,2,626,1640,-1.432673693,2.50632,-0.529504359,643.3182529,1598.805847,44.6864647
4k_Manual_100pts,18,Pair 18,3,828,1588,-1.266008019,2.653071642,-0.513295233,849.1543023,1557.853218,36.82842652
4k_Manual_100pts,18,Pair 18,4,2086,454,0.243618459,3.968923092,1.05041182,2075.922252,487.9935775,35.45594895
4k_Manual_100pts,18,Pair 18,5,2836,965,3.177153349,8.163993835,0.420374274,2905.751217,946.794622,72.08791871
4k_Manual_100pts,19,Pair 19,1,1590,790,-0.997787118,8.747796059,0.986580312,1668.011587,794.9753189,78.17008019
4k_Manual_100pts,20,Pair 20,1,1316,1115,-0.661009669,2.466170073,-0.004089604,1329.180188,1136.798016,25.47294378
4k_Manual_100pts,20,Pair 20,2,2084,1135,0.163499698,2.667270422,-0.04203181,2056.130563,1164.599263,40.65491232
4k_Manual_100pts,20,Pair 20,3,934,1246,-1.413321733,3.329986095,-0.204824403,954.8822691,1248.628586,21.04705735
4k_Manual_100pts,20,Pair 20,4,1080,1015,-1.362742543,3.793680668,0.132839695,1100.739491,1019.700819,21.26556341
4k_Manual_100pts,21,Pair 21,1,2018,593,0.389567763,9.859386444,1.928168058,2041.201336,589.1150482,23.52434557
4k_Manual_100pts,21,Pair 21,2,1086,1139,-1.334685564,3.666197538,-0.063174397,1090.763565,1141.883912,5.568527347
4k_Manual_100pts,21,Pair 21,3,390,923,-1.77546382,2.656670332,0.204990715,422.6349233,950.974277,42.98369916
4k_Manual_100pts,21,Pair 21,4,2164,1177,0.264250576,2.615741014,-0.090596564,2143.491263,1208.494065,37.5830337
4k_Manual_100pts,22,Pair 22,1,2766,1411,1.230587959,3.429121733,-0.423061788,2763.263639,1402.424088,9.001885761
4k_Manual_100pts,22,Pair 22,2,1514,974,-0.580147922,4.127464294,0.160920829,1607.13285,1007.579134,99.001444
4k_Manual_100pts,23,Pair 23,1,2798,1443,1.428974986,3.823756218,-0.519676387,2810.180371,1428.24634,19.13196067
4k_Manual_100pts,23,Pair 23,2,1426,1096,-0.601715386,2.71462822,-0.003285409,1429.07286,1128.051285,32.19825073
4k_Manual_100pts,23,Pair 23,3,2206,1034,0.3785097,3.449705839,0.093907297,2177.617321,1049.322913,32.25473794
4k_Manual_100pts,23,Pair 23,4,620,1556,-1.589001894,2.807316065,-0.519154429,642.6554716,1536.165,30.11142008
4k_Manual_100pts,24,Pair 24,1,2618,518,2.043557882,7.112775803,1.659160376,2647.1304,507.3687157,31.00974686
4k_Manual_100pts,24,Pair 24,2,2058,653,0.337926328,6.431075096,1.134203911,2065.502257,658.0016662,9.016680061
4k_Manual_100pts,24,Pair 24,3,1300,1010,-1.193648458,4.378315926,0.114345171,1298.661784,1032.037837,22.07843038
4k_Manual_100pts,25,Pair 25,1,1280,1357,-0.67865169,2.364202976,-0.240769699,1287.171991,1359.332227,7.541666422
4k_Manual_100pts,25,Pair 25,2,828,1561,-1.431928158,3.033917904,-0.557584167,849.1955326,1531.431684,36.38043338
4k_Manual_100pts,25,Pair 25,3,582,970,-1.84900701,3.170248985,0.200664908,591.5885691,966.1163217,10.34522182
4k_Manual_100pts,26,Pair 26,1,3492,1678,1.418410897,2.184612513,-0.457301497,3369.232808,1625.037791,133.7040726
4k_Manual_100pts,26,Pair 26,2,2318,1306,0.499326915,2.906659126,-0.260213494,2309.506765,1325.882899,21.62093236
4k_Manual_100pts,26,Pair 26,3,2036,1068,0.122553989,3.502087831,-0.188121364,2006.338377,1231.213477,165.8868617
4k_Manual_100pts,29,Pair 29,1,2374,1293,0.913406491,6.288268089,-0.554604769,2283.824104,1290.043147,90.22435986
4k_Manual_100pts,30,Pair 30,1,370,873,-4.500569344,5.266636372,0.565169275,-30.97007144,830.1513739,403.253026
4k_Manual_100pts,30,Pair 30,2,1768,1036,-0.635668516,7.657513618,0.059359528,1741.706653,1051.627224,30.58676577
4k_Manual_100pts,30,Pair 30,3,932,1250,-3.222494602,7.236100197,-0.526938558,864.3305871,1243.399874,67.99052218
4k_Manual_100pts,31,Pair 31,1,1060,1451,-2.451100588,6.547836781,-1.012145281,1039.496862,1442.099942,22.35150278
4k_Manual_100pts,31,Pair 31,2,1734,1606,-0.620961785,7.471808434,-1.661425352,1737.960575,1603.095378,4.911515253
4k_Manual_100pts,32,Pair 32,1,1628,1488,-0.831801713,7.01644516,-1.195568919,1654.155396,1478.266298,27.90787899
4k_Manual_100pts,32,Pair 32,2,2056,1835,0.388932377,6.341479301,-1.976750374,2082.370721,1826.121545,27.82520214
4k_Manual_100pts,36,Pair 36,1,628,1250,-2.160076618,3.936044693,-0.251130134,650.6597068,1244.444583,23.33077304
4k_Manual_100pts,36,Pair 36,2,2096,1511,0.725066602,9.195584297,-1.686050415,2131.503558,1509.897498,35.52067163
4k_Manual_100pts,37,Pair 37,1,482,1668,-5.078583717,8.125874519,-2.047044754,425.6741723,1670.044836,56.36293303
4k_Manual_100pts,37,Pair 37,2,1704,1128,-0.364478946,3.786136389,-0.023307888,1708.622383,1116.76163,12.15184686
4k_Manual_100pts,37,Pair 37,3,2038,1147,0.209737122,3.98927331,-0.081072763,2050.843324,1147.940244,12.87769531
4k_Manual_100pts,39,Pair 39,1,1798,1117,-0.554783821,9.764578819,-0.192815453,1805.107853,1110.499223,9.632324241
4k_Manual_100pts,39,Pair 39,2,1000,460,-1.55228436,3.746417522,0.976319849,968.5957302,496.8278789,48.3995953
4k_Manual_100pts,40,Pair 40,1,1668,417,-0.454003364,2.865203857,1.063067675,1567.596576,284.8407805,165.9726084
4k_Manual_100pts,41,Pair 41,1,1432,1683,-0.629106939,2.895113468,-0.693336129,1431.534234,1657.887272,25.11704659
4k_Manual_100pts,42,Pair 42,1,1472,1999,-0.634747803,3.261282206,-1.232457399,1475.845335,1976.492531,22.83358823
4k_Manual_100pts,43,Pair 43,1,1828,850,-0.365855366,8.363074303,0.77884239,1836.7814,844.7758337,10.21787183
4k_Manual_100pts,43,Pair 43,2,782,1087,-1.758696198,3.606682301,0.023494866,801.874681,1087.384967,19.87840904
